"text","relation"
"To determine whether atorvastatin attenuated <e2>CIN</e2>, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e1>iopamidol</e1>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Positive_Correlation"
"To determine whether atorvastatin attenuated <e2>CIN</e2>, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e1>iopamidol</e1>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Positive_Correlation"
"To determine whether atorvastatin attenuated <e2>CIN</e2>, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e1>iopamidol</e1>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Positive_Correlation"
"To determine whether atorvastatin attenuated <e2>CIN</e2>, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e1>iopamidol</e1>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Positive_Correlation"
"To determine whether atorvastatin attenuated <e2>CIN</e2>, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e1>iopamidol</e1>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Positive_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against CIN via anti-apoptotic effects by the upregulation of <e2>Hsp27</e2> in vivo and in vitro.","Positive_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against CIN via anti-apoptotic effects by the upregulation of <e2>Hsp27</e2> in vivo and in vitro.","Positive_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against CIN via anti-apoptotic effects by the upregulation of <e2>Hsp27</e2> in vivo and in vitro.","Positive_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against CIN via anti-apoptotic effects by the upregulation of <e2>Hsp27</e2> in vivo and in vitro.","Positive_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against CIN via anti-apoptotic effects by the upregulation of <e2>Hsp27</e2> in vivo and in vitro.","Positive_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against CIN via anti-apoptotic effects by the upregulation of <e2>Hsp27</e2> in vivo and in vitro.","Positive_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against CIN via anti-apoptotic effects by the upregulation of <e2>Hsp27</e2> in vivo and in vitro.","Positive_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against CIN via anti-apoptotic effects by the upregulation of <e2>Hsp27</e2> in vivo and in vitro.","Positive_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of <e2>B cell lymphoma-2 (Bcl-2)-associated X protein</e2> (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of <e2>B cell lymphoma-2 (Bcl-2)-associated X protein</e2> (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of <e2>B cell lymphoma-2 (Bcl-2)-associated X protein</e2> (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of <e2>B cell lymphoma-2 (Bcl-2)-associated X protein</e2> (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of <e2>B cell lymphoma-2 (Bcl-2)-associated X protein</e2> (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of <e2>B cell lymphoma-2 (Bcl-2)-associated X protein</e2> (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of <e2>B cell lymphoma-2 (Bcl-2)-associated X protein</e2> (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of <e2>B cell lymphoma-2 (Bcl-2)-associated X protein</e2> (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (<e2>Bcl-2</e2>)-associated X protein (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Positive_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (<e2>Bcl-2</e2>)-associated X protein (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Positive_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (<e2>Bcl-2</e2>)-associated X protein (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Positive_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (<e2>Bcl-2</e2>)-associated X protein (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Positive_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (<e2>Bcl-2</e2>)-associated X protein (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Positive_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (<e2>Bcl-2</e2>)-associated X protein (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Positive_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (<e2>Bcl-2</e2>)-associated X protein (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Positive_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (<e2>Bcl-2</e2>)-associated X protein (Bax)/caspase-3 and increased the expression of Bcl-2 in vivo and in vitro.","Positive_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (Bcl-2)-associated X protein (Bax)/<e2>caspase-3</e2> and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (Bcl-2)-associated X protein (Bax)/<e2>caspase-3</e2> and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (Bcl-2)-associated X protein (Bax)/<e2>caspase-3</e2> and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (Bcl-2)-associated X protein (Bax)/<e2>caspase-3</e2> and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (Bcl-2)-associated X protein (Bax)/<e2>caspase-3</e2> and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (Bcl-2)-associated X protein (Bax)/<e2>caspase-3</e2> and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (Bcl-2)-associated X protein (Bax)/<e2>caspase-3</e2> and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"Furthermore, <e1>atorvastatin</e1> reduced the iopamidol-induced activity of B cell lymphoma-2 (Bcl-2)-associated X protein (Bax)/<e2>caspase-3</e2> and increased the expression of Bcl-2 in vivo and in vitro.","Negative_Correlation"
"To determine whether <e1>atorvastatin</e1> attenuated CIN, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e2>iopamidol</e2>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Negative_Correlation"
"To determine whether <e1>atorvastatin</e1> attenuated CIN, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e2>iopamidol</e2>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Negative_Correlation"
"To determine whether <e1>atorvastatin</e1> attenuated CIN, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e2>iopamidol</e2>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Negative_Correlation"
"To determine whether <e1>atorvastatin</e1> attenuated CIN, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e2>iopamidol</e2>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Negative_Correlation"
"To determine whether <e1>atorvastatin</e1> attenuated CIN, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e2>iopamidol</e2>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Negative_Correlation"
"To determine whether <e1>atorvastatin</e1> attenuated CIN, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e2>iopamidol</e2>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Negative_Correlation"
"To determine whether <e1>atorvastatin</e1> attenuated CIN, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e2>iopamidol</e2>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Negative_Correlation"
"To determine whether <e1>atorvastatin</e1> attenuated CIN, the inflammatory response and apoptosis in vivo and in vitro, a rat model of <e2>iopamidol</e2>-induced CIN was used, and human embryonic proximal tubule (HK2) cell damage was assessed.","Negative_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against <e2>CIN</e2> via anti-apoptotic effects by the upregulation of Hsp27 in vivo and in vitro.","Negative_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against <e2>CIN</e2> via anti-apoptotic effects by the upregulation of Hsp27 in vivo and in vitro.","Negative_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against <e2>CIN</e2> via anti-apoptotic effects by the upregulation of Hsp27 in vivo and in vitro.","Negative_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against <e2>CIN</e2> via anti-apoptotic effects by the upregulation of Hsp27 in vivo and in vitro.","Negative_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against <e2>CIN</e2> via anti-apoptotic effects by the upregulation of Hsp27 in vivo and in vitro.","Negative_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against <e2>CIN</e2> via anti-apoptotic effects by the upregulation of Hsp27 in vivo and in vitro.","Negative_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against <e2>CIN</e2> via anti-apoptotic effects by the upregulation of Hsp27 in vivo and in vitro.","Negative_Correlation"
"The present study aimed to investigate whether <e1>atorvastatin</e1> protects against <e2>CIN</e2> via anti-apoptotic effects by the upregulation of Hsp27 in vivo and in vitro.","Negative_Correlation"
"Deletion of endothelial cell-specific liver kinase B1 increases angiogenesis and <e2>tumor</e2> growth via <e1>vascular endothelial growth factor</e1>.","Association"
"Deletion of endothelial cell-specific <e1>liver kinase B1</e1> increases angiogenesis and tumor growth via <e2>vascular endothelial growth factor</e2>.","Negative_Correlation"
"Deletion of endothelial cell-specific <e1>liver kinase B1</e1> increases angiogenesis and <e2>tumor</e2> growth via vascular endothelial growth factor.","Negative_Correlation"
"Re-expression of <e2>LKB1</e2> or knockdown of <e1>VEGF receptor 2</e1> decreased the overproliferation and -migration observed in LKB1(endo-/-) cells.","Association"
"Mechanistically, LKB1 could bind to the <e1>VEGF</e1> transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Association"
"Mechanistically, LKB1 could bind to the <e1>VEGF</e1> transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Association"
"Mechanistically, LKB1 could bind to the <e1>VEGF</e1> transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Association"
"Mechanistically, LKB1 could bind to the <e1>VEGF</e1> transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Association"
"Mechanistically, LKB1 could bind to the <e1>VEGF</e1> transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Association"
"Mechanistically, LKB1 could bind to the <e1>VEGF</e1> transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Association"
"Mechanistically, LKB1 could bind to the <e1>VEGF</e1> transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Association"
"Injection of <e1>VEGF</e1>-neutralizing antibody but not the isotype-matched control antibody decreased endothelial-cell angiogenesis and <e2>tumor</e2> growth in vivo.","Association"
"Injection of <e1>VEGF</e1>-neutralizing antibody but not the isotype-matched control antibody decreased endothelial-cell angiogenesis and <e2>tumor</e2> growth in vivo.","Association"
"Injection of <e1>VEGF</e1>-neutralizing antibody but not the isotype-matched control antibody decreased endothelial-cell angiogenesis and <e2>tumor</e2> growth in vivo.","Association"
"Injection of <e1>VEGF</e1>-neutralizing antibody but not the isotype-matched control antibody decreased endothelial-cell angiogenesis and <e2>tumor</e2> growth in vivo.","Association"
"Injection of <e1>VEGF</e1>-neutralizing antibody but not the isotype-matched control antibody decreased endothelial-cell angiogenesis and <e2>tumor</e2> growth in vivo.","Association"
"Injection of <e1>VEGF</e1>-neutralizing antibody but not the isotype-matched control antibody decreased endothelial-cell angiogenesis and <e2>tumor</e2> growth in vivo.","Association"
"Injection of <e1>VEGF</e1>-neutralizing antibody but not the isotype-matched control antibody decreased endothelial-cell angiogenesis and <e2>tumor</e2> growth in vivo.","Association"
"Endothelial LKB1 may regulate endothelial angiogenesis and <e1>tumor</e1> growth by modulating <e2>Sp1</e2>-mediated VEGF expression.","Association"
"Endothelial LKB1 may regulate endothelial angiogenesis and <e1>tumor</e1> growth by modulating <e2>Sp1</e2>-mediated VEGF expression.","Association"
"Endothelial LKB1 may regulate endothelial angiogenesis and <e1>tumor</e1> growth by modulating <e2>Sp1</e2>-mediated VEGF expression.","Association"
"Endothelial LKB1 may regulate endothelial angiogenesis and <e1>tumor</e1> growth by modulating <e2>Sp1</e2>-mediated VEGF expression.","Association"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"Mechanistically, <e1>LKB1</e1> could bind to the VEGF transcription factor, <e2>specificity protein 1</e2> (Sp1), which then inhibited the binding of Sp1 to the VEGF promoter to reduce VEGF expression.","Bind"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"<e2>Vascular endothelial growth factor</e2> (VEGF) level was highly co-stained in endothelial cells but not in macrophages in <e1>LKB1</e1>(endo-/-) mice.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Whether endothelial <e1>LKB1</e1> regulates angiogenesis and <e2>tumor</e2> growth is unknown.","Negative_Correlation"
"Two coding polymorphisms, 55M/L and 192Q/R, and a promoter variant, <e1>-107C/T</e1>, has been extensively studied with respect to susceptibility to <e2>CHD</e2>.","Association"
"The antioxidant enzyme <e1>paraoxonase 1</e1> (PON1) has previously been suggested to confer protection against <e2>coronary heart disease</e2> (CHD), one of the main causes of death in the Western world.","Association"
"The antioxidant enzyme paraoxonase 1 (<e1>PON1</e1>) has previously been suggested to confer protection against <e2>coronary heart disease</e2> (CHD), one of the main causes of death in the Western world.","Association"
"The antioxidant enzyme paraoxonase 1 (<e1>PON</e1>1) has previously been suggested to confer protection against <e2>coronary heart disease</e2> (CHD), one of the main causes of death in the Western world.","Association"
"The antioxidant enzyme paraoxonase 1 (<e1>PON1</e1>) has previously been suggested to confer protection against <e2>coronary heart disease</e2> (CHD), one of the main causes of death in the Western world.","Association"
"Using self-reported data on ischemic heart disease to evaluate the impact of the PON 192Q/R polymorphism on susceptibility to <e2>CHD</e2>, we found only a nonsignificant trend of <e1>192RR</e1> homozygosity in women being a risk factor.","Association"
"Using self-reported data on ischemic heart disease to evaluate the impact of the PON 192Q/R polymorphism on susceptibility to <e2>CHD</e2>, we found only a nonsignificant trend of <e1>192RR</e1> homozygosity in women being a risk factor.","Association"
"Using self-reported data on ischemic heart disease to evaluate the impact of the PON 192Q/R polymorphism on susceptibility to <e2>CHD</e2>, we found only a nonsignificant trend of <e1>192RR</e1> homozygosity in women being a risk factor.","Association"
"Using self-reported data on <e1>ischemic heart disease</e1> to evaluate the impact of the <e2>PON</e2> 192Q/R polymorphism on susceptibility to CHD, we found only a nonsignificant trend of 192RR homozygosity in women being a risk factor.","Association"
"Using self-reported data on <e1>ischemic heart disease</e1> to evaluate the impact of the PON <e2>192Q/R</e2> polymorphism on susceptibility to CHD, we found only a nonsignificant trend of 192RR homozygosity in women being a risk factor.","Association"
"Two coding polymorphisms, 55M/L and <e1>192Q/R</e1>, and a promoter variant, -107C/T, has been extensively studied with respect to susceptibility to <e2>CHD</e2>.","Association"
"Two coding polymorphisms, 55M/L and <e1>192Q/R</e1>, and a promoter variant, -107C/T, has been extensively studied with respect to susceptibility to <e2>CHD</e2>.","Association"
"Two coding polymorphisms, <e1>55M/L</e1> and 192Q/R, and a promoter variant, -107C/T, has been extensively studied with respect to susceptibility to <e2>CHD</e2>.","Association"
"Human <e1>TBX1</e1> missense mutations cause gain of function resulting in the same phenotype as <e2>22q11.2 deletions</e2>.","Negative_Correlation"
"We report a novel heterozygous missense mutation, <e1>H194Q</e1>, in a familial case of <e2>Shprintzen syndrome</e2> and show that this and the two previously reported missense mutations result in gain of function, possibly through stabilization of the protein dimer DNA complex.","Association"
"Although haploinsufficiency of the <e1>T-box transcription factor</e1> gene TBX1 is thought to cause the phenotype, to date, only four different point mutations in TBX1 have been reported in association with six of the major features of <e2>22q11.2 deletion syndrome</e2>.","Negative_Correlation"
"Although haploinsufficiency of the T-box transcription factor gene <e1>TBX1</e1> is thought to cause the phenotype, to date, only four different point mutations in TBX1 have been reported in association with six of the major features of <e2>22q11.2 deletion syndrome</e2>.","Negative_Correlation"
"Although haploinsufficiency of the T-box transcription factor gene <e1>TBX1</e1> is thought to cause the phenotype, to date, only four different point mutations in TBX1 have been reported in association with six of the major features of <e2>22q11.2 deletion syndrome</e2>.","Negative_Correlation"
"Although haploinsufficiency of the T-box transcription factor gene <e1>TBX1</e1> is thought to cause the phenotype, to date, only four different point mutations in TBX1 have been reported in association with six of the major features of <e2>22q11.2 deletion syndrome</e2>.","Negative_Correlation"
"Polymorphic <e1>MLH1</e1> and risk of <e2>cancer</e2> after methylating chemotherapy for Hodgkin lymphoma.","Association"
"Polymorphic <e1>MLH1</e1> and risk of cancer after methylating chemotherapy for <e2>Hodgkin lymphoma</e2>.","Association"
"We hypothesised that a common substitution in the basal promoter of MLH1 (position -93, <e1>rs1800734</e1>) modifies the risk of <e2>cancer</e2> after methylating chemotherapy.","Positive_Correlation"
"We hypothesised that a common substitution in the basal promoter of <e1>MLH1</e1> (position -93, rs1800734) modifies the risk of <e2>cancer</e2> after methylating chemotherapy.","Association"
"We hypothesised that a common substitution in the basal promoter of <e1>MLH1</e1> (position -93, rs1800734) modifies the risk of <e2>cancer</e2> after methylating chemotherapy.","Association"
"We hypothesised that a common substitution in the basal promoter of <e1>MLH1</e1> (position -93, rs1800734) modifies the risk of <e2>cancer</e2> after methylating chemotherapy.","Association"
"We hypothesised that a common substitution in the basal promoter of <e1>MLH1</e1> (position -93, rs1800734) modifies the risk of <e2>cancer</e2> after methylating chemotherapy.","Association"
"We hypothesised that a common substitution in the basal promoter of <e1>MLH1</e1> (position -93, rs1800734) modifies the risk of <e2>cancer</e2> after methylating chemotherapy.","Association"
"We hypothesised that a common substitution in the basal promoter of <e1>MLH1</e1> (position -93, rs1800734) modifies the risk of <e2>cancer</e2> after methylating chemotherapy.","Association"
"We hypothesised that a common substitution in the basal promoter of <e1>MLH1</e1> (position -93, rs1800734) modifies the risk of <e2>cancer</e2> after methylating chemotherapy.","Association"
"METHODS: 133 patients who developed cancer following chemotherapy and/or radiotherapy (n = 133), 420 patients diagnosed with de novo myeloid leukaemia, 242 patients diagnosed with primary <e2>Hodgkin lymphoma</e2>, and 1177 healthy controls were genotyped for the <e1>MLH1</e1> -93 polymorphism by allelic discrimination polymerase chain reaction (PCR) and restriction fragment length polymorphism assay.","Association"
"METHODS: 133 patients who developed cancer following chemotherapy and/or radiotherapy (n = 133), 420 patients diagnosed with de novo myeloid leukaemia, 242 patients diagnosed with primary <e2>Hodgkin lymphoma</e2>, and 1177 healthy controls were genotyped for the <e1>MLH1</e1> -93 polymorphism by allelic discrimination polymerase chain reaction (PCR) and restriction fragment length polymorphism assay.","Association"
"METHODS: 133 patients who developed cancer following chemotherapy and/or radiotherapy (n = 133), 420 patients diagnosed with de novo myeloid leukaemia, 242 patients diagnosed with primary <e2>Hodgkin lymphoma</e2>, and 1177 healthy controls were genotyped for the <e1>MLH1</e1> -93 polymorphism by allelic discrimination polymerase chain reaction (PCR) and restriction fragment length polymorphism assay.","Association"
