"text","relation"
"The effects of these metabolites on the expression of uteroglobin (<e2>UG</e2>) and progesterone receptor (PR) genes, both regulated by <e1>progesterone (P4)</e1>, were evaluated in the uterus of prepubertal female rabbits that were simultaneously treated with P4 (1.0 mg) for 5 consecutive days.","Regulator"
"The effects of these metabolites on the expression of uteroglobin (UG) and <e2>progesterone receptor</e2> (PR) genes, both regulated by <e1>progesterone (P4)</e1>, were evaluated in the uterus of prepubertal female rabbits that were simultaneously treated with P4 (1.0 mg) for 5 consecutive days.","Regulator"
"The effects of these metabolites on the expression of uteroglobin (UG) and progesterone receptor (<e2>PR</e2>) genes, both regulated by <e1>progesterone (P4)</e1>, were evaluated in the uterus of prepubertal female rabbits that were simultaneously treated with P4 (1.0 mg) for 5 consecutive days.","Regulator"
"Both <e1>5 alpha-NET</e1> and 3 beta,5 alpha-NET blocked the <e2>PR</e2> down-regulation induced by P4 as assessed by Western and Northern blot methods.","Upregulator"
"Both 5 alpha-NET and <e1>3 beta,5 alpha-NET</e1> blocked the <e2>PR</e2> down-regulation induced by P4 as assessed by Western and Northern blot methods.","Upregulator"
"Both <e1>5 alpha-NET</e1> and 3 beta,5 alpha-NET blocked the <e2>PR</e2> down-regulation induced by P4 as assessed by Western and Northern blot methods.","Upregulator"
"As determined by Western and Northern blot analyses, <e1>5 alpha-NET</e1> inhibited the P4-induced <e2>UG</e2> gene expression in a dose-dependent manner.","Downregulator"
"The estrogenic agent <e1>3 beta,5 alpha-NET</e1> and estradiol at a dose of 1.0 mg also inhibited the <e2>UG</e2> gene expression induced by P4.","Downregulator"
"The estrogenic agent 3 beta,5 alpha-NET and <e1>estradiol</e1> at a dose of 1.0 mg also inhibited the <e2>UG</e2> gene expression induced by P4.","Downregulator"
"As determined by Western and Northern blot analyses, <e1>5 alpha-NET</e1> inhibited the P4-induced <e2>UG</e2> gene expression in a dose-dependent manner.","Downregulator"
"The estrogenic agent <e1>3 beta,5 alpha-NET</e1> and estradiol at a dose of 1.0 mg also inhibited the <e2>UG</e2> gene expression induced by P4.","Downregulator"
"Both 5 alpha-NET and <e1>3 beta,5 alpha-NET</e1> blocked the <e2>PR</e2> down-regulation induced by P4 as assessed by Western and Northern blot methods.","Downregulator"
"As determined by Western and Northern blot analyses, 5 alpha-<e1>NET</e1> inhibited the P4-induced <e2>UG</e2> gene expression in a dose-dependent manner.","Downregulator"
"Both 5 alpha-<e1>NET</e1> and 3 beta,5 alpha-NET blocked the <e2>PR</e2> down-regulation induced by P4 as assessed by Western and Northern blot methods.","Downregulator"
"<e1>Dioscin</e1>-induced autophagy mitigates cell apoptosis through modulation of <e2>PI3K</e2>/Akt and ERK and JNK signaling pathways in human lung cancer cell lines.","Regulator"
"<e1>Dioscin</e1>-induced autophagy mitigates cell apoptosis through modulation of PI3K/<e2>Akt</e2> and ERK and JNK signaling pathways in human lung cancer cell lines.","Regulator"
"<e1>Dioscin</e1>-induced autophagy mitigates cell apoptosis through modulation of PI3K/Akt and <e2>ERK</e2> and JNK signaling pathways in human lung cancer cell lines.","Regulator"
"<e1>Dioscin</e1>-induced autophagy mitigates cell apoptosis through modulation of PI3K/Akt and ERK and <e2>JNK</e2> signaling pathways in human lung cancer cell lines.","Regulator"
"<e1>Dioscin</e1>-induced autophagy via <e2>ERK1/2</e2> and JNK1/2 pathways may provide a protective mechanism for cell survival against dioscin-induced apoptosis to act as a cytoprotective reaction.","Regulator"
"<e1>Dioscin</e1>-induced autophagy via ERK1/2 and <e2>JNK1/2</e2> pathways may provide a protective mechanism for cell survival against dioscin-induced apoptosis to act as a cytoprotective reaction.","Regulator"
"Treatment of A549 and H1299 cells with <e1>dioscin</e1> caused a dose-dependent increase in <e2>ERK1/2</e2> and JNK1/2 activity, accompanied with a decreased PI3K expression and decreased phosphorylation of Akt and mTOR.","Regulator"
"Treatment of A549 and H1299 cells with <e1>dioscin</e1> caused a dose-dependent increase in ERK1/2 and <e2>JNK1/2</e2> activity, accompanied with a decreased PI3K expression and decreased phosphorylation of Akt and mTOR.","Regulator"
"Meanwhile, autophagy was detected as early as 12 h after an exposure to low-dose <e1>dioscin</e1>, as indicated by an up-regulated expression of <e2>LC3-II</e2> and beclin-1 proteins.","Upregulator"
"Meanwhile, autophagy was detected as early as 12 h after an exposure to low-dose <e1>dioscin</e1>, as indicated by an up-regulated expression of LC3-II and <e2>beclin-1</e2> proteins.","Upregulator"
"Treatment of A549 and H1299 cells with <e1>dioscin</e1> caused a dose-dependent increase in ERK1/2 and <e2>JNK1/2</e2> activity, accompanied with a decreased PI3K expression and decreased phosphorylation of Akt and mTOR.","Upregulator"
"Treatment of A549 and H1299 cells with <e1>dioscin</e1> caused a dose-dependent increase in <e2>ERK1/2</e2> and JNK1/2 activity, accompanied with a decreased PI3K expression and decreased phosphorylation of Akt and mTOR.","Upregulator"
"Treatment of A549 and H1299 cells with <e1>dioscin</e1> caused a dose-dependent increase in ERK1/2 and JNK1/2 activity, accompanied with a decreased <e2>PI3K</e2> expression and decreased phosphorylation of Akt and mTOR.","Downregulator"
"Treatment of A549 and H1299 cells with <e1>dioscin</e1> caused a dose-dependent increase in ERK1/2 and JNK1/2 activity, accompanied with a decreased PI3K expression and decreased phosphorylation of <e2>Akt</e2> and mTOR.","Downregulator"
"Treatment of A549 and H1299 cells with <e1>dioscin</e1> caused a dose-dependent increase in ERK1/2 and JNK1/2 activity, accompanied with a decreased PI3K expression and decreased phosphorylation of Akt and <e2>mTOR</e2>.","Downregulator"
"Our results showed that <e1>2-hydroxy-3-methylanthraquinone</e1> decreased phosphorylation-ERK1/2 (p-ERK1/2), and increased p-p38MAPK, but did not affect expressions of <e2>p-JNK1/2</e2> in U937 cells.","Not"
"<e1>2-Hydroxy-3-methylanthraquinone</e1> from Hedyotis diffusa Willd induces apoptosis in human leukemic U937 cells through modulation of <e2>MAPK</e2> pathways.","Regulator"
"Our results showed that <e1>2-hydroxy-3-methylanthraquinone</e1> decreased phosphorylation-ERK1/2 (p-ERK1/2), and increased <e2>p-p38MAPK</e2>, but did not affect expressions of p-JNK1/2 in U937 cells.","Upregulator"
"Our results showed that <e1>2-hydroxy-3-methylanthraquinone</e1> decreased phosphorylation-ERK1/2 (p-ERK1/2), and increased <e2>p-p38MAPK</e2>, but did not affect expressions of p-JNK1/2 in U937 cells.","Upregulator"
"Moreover, treatment of U937 cells with <e1>2-hydroxy-3-methylanthraquinone</e1> resulted in activation of <e2>caspase-3</e2>.","Upregulator"
"Furthermore, PD98059 (ERK1/2 inhibitor) significantly enhanced 2-hydroxy-3-methylanthraquinone-induced apoptosis in U937 cells, whereas caspase-3 inhibitor or <e1>SB203580</e1> (<e2>p-p38MAPK</e2> inhibitor), decreased apoptosis in U937 cells.","Downregulator"
"In addition a deletion in one of the alleles of the <e2>deoxycytidine kinase</e2> was detected in the <e1>fludarabine</e1>-resistant line.","Regulator"
"<e2>Ribonucleotide reductase</e2> activity was found to be strongly increased in the <e1>gemcitabine</e1>-selected line and purine nucleoside phosphorylase was increased in the 2-chlorodeoxyadenosine-selected line.","Upregulator"
"Ribonucleotide reductase activity was found to be strongly increased in the gemcitabine-selected line and <e2>purine nucleoside phosphorylase</e2> was increased in the <e1>2-chlorodeoxyadenosine</e1>-selected line.","Upregulator"
"A new series of N2-substituted-<e1>5-(p-toluenesulfonylamino)phthalimide</e1> analogues as <e2>α-glucosidase</e2> inhibitors.","Downregulator"
"Several members of a new family of non-sugar-type <e2>α-glycosidase</e2> inhibitors, bearing a <e1>5-(p-toluenesulfonylamino)phthalimide</e1> moiety and various substituent at the N2 position, were synthesized and their activities were investigated.","Downregulator"
"A new series of <e1>N2-substituted-5-(p-toluenesulfonylamino)phthalimide</e1> analogues as <e2>α-glucosidase</e2> inhibitors.","Downregulator"
"The lysosomal inhibitor <e1>chloroquine</e1> significantly increased <e2>RCAN1</e2> accumulation in +/+ cells, consistent with the hypothesis that higher lysosomal pH impairs RCAN1 degradation, leading to a higher RCAN1/NFATc1 ratio and consequently NFATc1 inhibition.","Upregulator"
"In addition to CYP2B6, <e1>anisomycin</e1> co-treatment potentiated an increase in CYP2A7 and CYP2C9 mRNAs but not <e2>CYP3A4</e2> or UDP-glucuronosyltransferase 1A1 mRNAs.","Not"
"In addition to CYP2B6, <e1>anisomycin</e1> co-treatment potentiated an increase in CYP2A7 and CYP2C9 mRNAs but not CYP3A4 or <e2>UDP-glucuronosyltransferase 1A1</e2> mRNAs.","Not"
"Here, we have now found that activation of p38 MAPK by <e1>anisomycin</e1> potentiated induction of CYP2B6 mRNA by <e2>CAR</e2> ligand in HepG2 cells to levels observed in ligand-treated human primary hepatocytes.","Regulator"
"Here, we have now found that activation of <e2>p38</e2> MAPK by <e1>anisomycin</e1> potentiated induction of CYP2B6 mRNA by CAR ligand in HepG2 cells to levels observed in ligand-treated human primary hepatocytes.","Upregulator"
"Here, we have now found that activation of p38 <e2>MAPK</e2> by <e1>anisomycin</e1> potentiated induction of CYP2B6 mRNA by CAR ligand in HepG2 cells to levels observed in ligand-treated human primary hepatocytes.","Upregulator"
"Here, we have now found that activation of p38 MAPK by <e1>anisomycin</e1> potentiated induction of <e2>CYP2B6</e2> mRNA by CAR ligand in HepG2 cells to levels observed in ligand-treated human primary hepatocytes.","Upregulator"
"Here, we have now found that activation of p38 MAPK by <e1>anisomycin</e1> potentiated induction of <e2>CYP2B6</e2> mRNA by CAR ligand in HepG2 cells to levels observed in ligand-treated human primary hepatocytes.","Upregulator"
"Here, we have now found that activation of p38 MAPK by <e1>anisomycin</e1> potentiated induction of <e2>CYP2B6</e2> mRNA by CAR ligand in HepG2 cells to levels observed in ligand-treated human primary hepatocytes.","Upregulator"
"In addition to CYP2B6, <e1>anisomycin</e1> co-treatment potentiated an increase in <e2>CYP2A7</e2> and CYP2C9 mRNAs but not CYP3A4 or UDP-glucuronosyltransferase 1A1 mRNAs.","Upregulator"
"In addition to CYP2B6, <e1>anisomycin</e1> co-treatment potentiated an increase in CYP2A7 and <e2>CYP2C9</e2> mRNAs but not CYP3A4 or UDP-glucuronosyltransferase 1A1 mRNAs.","Upregulator"
"No effects were observed when <e1>fenclozic acid</e1> was assessed for <e2>P450</e2>-dependent and P450-independent cytotoxicity to THLE cell lines, time-dependent inhibition of five major human cytochrome P450 enzymes, inhibition of the biliary efflux transporters BSEP and MRP2 or mitochondrial toxicity to THLE or HepG2 cells.","Not"
"No effects were observed when <e1>fenclozic acid</e1> was assessed for <e2>P450</e2>-dependent and P450-independent cytotoxicity to THLE cell lines, time-dependent inhibition of five major human cytochrome P450 enzymes, inhibition of the biliary efflux transporters BSEP and MRP2 or mitochondrial toxicity to THLE or HepG2 cells.","Not"
"No effects were observed when <e1>fenclozic acid</e1> was assessed for P450-dependent and P450-independent cytotoxicity to THLE cell lines, time-dependent inhibition of five major <e2>human cytochrome P450</e2> enzymes, inhibition of the biliary efflux transporters BSEP and MRP2 or mitochondrial toxicity to THLE or HepG2 cells.","Downregulator"
"No effects were observed when <e1>fenclozic acid</e1> was assessed for P450-dependent and P450-independent cytotoxicity to THLE cell lines, time-dependent inhibition of five major human cytochrome P450 enzymes, inhibition of the biliary <e2>efflux transporters</e2> BSEP and MRP2 or mitochondrial toxicity to THLE or HepG2 cells.","Downregulator"
"No effects were observed when <e1>fenclozic acid</e1> was assessed for P450-dependent and P450-independent cytotoxicity to THLE cell lines, time-dependent inhibition of five major human cytochrome P450 enzymes, inhibition of the biliary efflux transporters <e2>BSEP</e2> and MRP2 or mitochondrial toxicity to THLE or HepG2 cells.","Downregulator"
"No effects were observed when <e1>fenclozic acid</e1> was assessed for P450-dependent and P450-independent cytotoxicity to THLE cell lines, time-dependent inhibition of five major human cytochrome P450 enzymes, inhibition of the biliary efflux transporters BSEP and <e2>MRP2</e2> or mitochondrial toxicity to THLE or HepG2 cells.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed TLR4-mediated activation of transcription factors, NF-kappaB and <e2>IRF3</e2>, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed <e2>TLR4</e2>-mediated activation of transcription factors, NF-kappaB and IRF3, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"IRF3 activation induced by MyD88-independent signaling components, <e2>TRIF</e2> and TBK1, was also downregulated by <e1>auranofin</e1>.","Downregulator"
"IRF3 activation induced by MyD88-independent signaling components, TRIF and <e2>TBK1</e2>, was also downregulated by <e1>auranofin</e1>.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed <e2>TLR4</e2>-mediated activation of transcription factors, NF-kappaB and IRF3, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed TLR4-mediated activation of transcription factors, NF-kappaB and IRF3, and expression of <e2>COX-2</e2>, a pro-inflammatory enzyme.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed TLR4-mediated activation of transcription factors, <e2>NF-kappaB</e2> and IRF3, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"<e1>Auranofin</e1>, as an anti-rheumatic gold compound, suppresses LPS-induced homodimerization of <e2>TLR4</e2>.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed <e2>TLR4</e2>-mediated activation of transcription factors, NF-kappaB and IRF3, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed <e2>TLR4</e2>-mediated activation of transcription factors, NF-kappaB and IRF3, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed <e2>TLR4</e2>-mediated activation of transcription factors, NF-kappaB and IRF3, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed TLR4-mediated activation of transcription factors, <e2>NF-kappaB</e2> and IRF3, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed TLR4-mediated activation of transcription factors, NF-kappaB and <e2>IRF3</e2>, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"Our results demonstrated that <e1>auranofin</e1> suppressed <e2>TLR4</e2>-mediated activation of transcription factors, NF-kappaB and IRF3, and expression of COX-2, a pro-inflammatory enzyme.","Downregulator"
"Using biotinylated FGF-2 and <e2>FGF-7</e2> (KGF) as probes, we have identified specific interactions between FGFs and heparan <e1>sulfate</e1>s in human tissues.","Not"
"Using biotinylated FGF-2 and FGF-7 (KGF) as probes, we have identified specific interactions between <e2>FGFs</e2> and heparan <e1>sulfates</e1> in human tissues.","Regulator"
"Using biotinylated FGF-2 and FGF-7 (KGF) as probes, we have identified specific interactions between <e2>FGFs</e2> and heparan <e1>sulfates</e1> in human tissues.","Regulator"
"Using biotinylated <e2>FGF-2</e2> and FGF-7 (KGF) as probes, we have identified specific interactions between FGFs and heparan <e1>sulfate</e1>s in human tissues.","Regulator"
"<e2>FGF</e2>s signal through transmembrane receptor tyrosine kinases, but heparan <e1>sulfate</e1> is also required for signaling by members of the FGF family.","Regulator"
"<e1>Vandetanib</e1> (Caprelsa(®), AstraZeneca) is a once-daily oral tyrosine kinase inhibitor that selectively inhibits signalling mediated by growth-factor receptor tyrosine kinase RET (constitutively activated in roughly 60 % of all MTCs), vascular endothelial growth-factor receptors 2 and 3, and <e2>epidermal growth-factor receptors</e2>.","Downregulator"
"<e1>Vandetanib</e1> (Caprelsa(®), AstraZeneca) is a once-daily oral <e2>tyrosine kinase</e2> inhibitor that selectively inhibits signalling mediated by growth-factor receptor tyrosine kinase RET (constitutively activated in roughly 60 % of all MTCs), vascular endothelial growth-factor receptors 2 and 3, and epidermal growth-factor receptors.","Downregulator"
"<e1>Vandetanib</e1> (Caprelsa(®), AstraZeneca) is a once-daily oral tyrosine kinase inhibitor that selectively inhibits signalling mediated by <e2>growth-factor receptor tyrosine kinase</e2> RET (constitutively activated in roughly 60 % of all MTCs), vascular endothelial growth-factor receptors 2 and 3, and epidermal growth-factor receptors.","Downregulator"
"<e1>Vandetanib</e1> (Caprelsa(®), AstraZeneca) is a once-daily oral tyrosine kinase inhibitor that selectively inhibits signalling mediated by growth-factor receptor tyrosine kinase <e2>RET</e2> (constitutively activated in roughly 60 % of all MTCs), vascular endothelial growth-factor receptors 2 and 3, and epidermal growth-factor receptors.","Downregulator"
"Vandetanib (<e1>Caprelsa</e1>(®), AstraZeneca) is a once-daily oral tyrosine kinase inhibitor that selectively inhibits signalling mediated by growth-factor receptor tyrosine kinase RET (constitutively activated in roughly 60 % of all MTCs), vascular endothelial growth-factor receptors 2 and 3, and <e2>epidermal growth-factor receptors</e2>.","Downregulator"
"Vandetanib (<e1>Caprelsa</e1>(®), AstraZeneca) is a once-daily oral <e2>tyrosine kinase</e2> inhibitor that selectively inhibits signalling mediated by growth-factor receptor tyrosine kinase RET (constitutively activated in roughly 60 % of all MTCs), vascular endothelial growth-factor receptors 2 and 3, and epidermal growth-factor receptors.","Downregulator"
"One exception is <e1>tranexamic acid</e1> (TXA), which, as a lysine mimetic, inhibits binding of <e2>plasminogen</e2> to fibrin.","Downregulator"
"One exception is <e1>tranexamic acid</e1> (TXA), which, as a lysine mimetic, inhibits binding of plasminogen to <e2>fibrin</e2>.","Downregulator"
"One exception is tranexamic acid (<e1>TXA</e1>), which, as a lysine mimetic, inhibits binding of <e2>plasminogen</e2> to fibrin.","Downregulator"
"One exception is tranexamic acid (<e1>TXA</e1>), which, as a lysine mimetic, inhibits binding of plasminogen to <e2>fibrin</e2>.","Downregulator"
"One exception is tranexamic acid (TXA), which, as a <e1>lysine</e1> mimetic, inhibits binding of <e2>plasminogen</e2> to fibrin.","Downregulator"
"One exception is tranexamic acid (TXA), which, as a <e1>lysine</e1> mimetic, inhibits binding of plasminogen to <e2>fibrin</e2>.","Downregulator"
"Coupling this computational technique with a high-quality low-throughput screen identified <e1>5-(4-piperidyl)-3-isoxazolol</e1> (4-PIOL) as a potent <e2>plasminogen</e2> binding inhibitor with the potential for the treatment of various bleeding disorders.","Downregulator"
"Coupling this computational technique with a high-quality low-throughput screen identified 5-(4-piperidyl)-3-isoxazolol (<e1>4-PIOL</e1>) as a potent <e2>plasminogen</e2> binding inhibitor with the potential for the treatment of various bleeding disorders.","Downregulator"
"Qualitatively similar but significantly attenuated responses to the <e1>catecholamines</e1> were observed in tissue from ANXA1-null mice, an effect that was not associated with changes in <e2>beta-adrenoceptor</e2> mRNA expression.","Not"
"Epididymal tissue from wild-type mice responded in vitro to <e1>noradrenaline</e1> and isoprenaline with increased glycerol release, reduced <e2>IL-6</e2> release, and increased cAMP accumulation.","Downregulator"
"Epididymal tissue from wild-type mice responded in vitro to noradrenaline and <e1>isoprenaline</e1> with increased glycerol release, reduced <e2>IL-6</e2> release, and increased cAMP accumulation.","Downregulator"
"Phospholipase A2 inhibitors <e1>p-bromophenacyl bromide</e1> and arachidonyl trifluoromethyl ketone suppressed <e2>interleukin-2</e2> (IL-2) expression in murine primary splenocytes.","Regulator"
"Phospholipase A2 inhibitors <e1>p-bromophenacyl bromide</e1> and arachidonyl trifluoromethyl ketone suppressed interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Regulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (<e1>BPB</e1>) and arachidonyl trifluoromethyl ketone (AACOCF3) on <e2>interleukin-2</e2> (IL-2) expression in murine primary splenocytes.","Regulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (<e1>BPB</e1>) and arachidonyl trifluoromethyl ketone (AACOCF3) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Regulator"
"Phospholipase A2 inhibitors p-bromophenacyl bromide and <e1>arachidonyl trifluoromethyl ketone</e1> suppressed <e2>interleukin-2</e2> (IL-2) expression in murine primary splenocytes.","Regulator"
"Phospholipase A2 inhibitors p-bromophenacyl bromide and <e1>arachidonyl trifluoromethyl ketone</e1> suppressed interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Regulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (BPB) and arachidonyl trifluoromethyl ketone (<e1>AACOCF3</e1>) on <e2>interleukin-2</e2> (IL-2) expression in murine primary splenocytes.","Regulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (BPB) and arachidonyl trifluoromethyl ketone (<e1>AACOCF3</e1>) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Regulator"
"<e2>Phospholipase A2</e2> inhibitors <e1>p-bromophenacyl bromide</e1> and arachidonyl trifluoromethyl ketone suppressed interleukin-2 (IL-2) expression in murine primary splenocytes.","Upregulator"
"Pretreatment of the splenocytes with both BPB and AACOCF3 suppressed <e1>phorbol 12-myristate 13-acetate</e1> plus ionomycin-induced <e2>IL-2</e2> secretion in a concentration-dependent manner.","Upregulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (<e1>BPB</e1>) and arachidonyl trifluoromethyl ketone (AACOCF3) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (BPB) and arachidonyl trifluoromethyl ketone (<e1>AACOCF3</e1>) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (<e1>BPB</e1>) and arachidonyl trifluoromethyl ketone (AACOCF3) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (BPB) and arachidonyl trifluoromethyl ketone (<e1>AACOCF3</e1>) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Phospholipase A2 inhibitors <e1>p-bromophenacyl bromide</e1> and arachidonyl trifluoromethyl ketone suppressed <e2>interleukin-2</e2> (IL-2) expression in murine primary splenocytes.","Downregulator"
"Phospholipase A2 inhibitors <e1>p-bromophenacyl bromide</e1> and arachidonyl trifluoromethyl ketone suppressed interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Phospholipase A2 inhibitors p-bromophenacyl bromide and <e1>arachidonyl trifluoromethyl ketone</e1> suppressed <e2>interleukin-2</e2> (IL-2) expression in murine primary splenocytes.","Downregulator"
"Phospholipase A2 inhibitors p-bromophenacyl bromide and <e1>arachidonyl trifluoromethyl ketone</e1> suppressed interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (<e1>BPB</e1>) and arachidonyl trifluoromethyl ketone (AACOCF3) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (BPB) and arachidonyl trifluoromethyl ketone (<e1>AACOCF3</e1>) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (<e1>BPB</e1>) and arachidonyl trifluoromethyl ketone (AACOCF3) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of PLA2 inhibitors p-bromophenacyl bromide (BPB) and arachidonyl trifluoromethyl ketone (<e1>AACOCF3</e1>) on interleukin-2 (<e2>IL-2</e2>) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of <e2>PLA2</e2> inhibitors p-bromophenacyl bromide (<e1>BPB</e1>) and arachidonyl trifluoromethyl ketone (AACOCF3) on interleukin-2 (IL-2) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of <e2>PLA2</e2> inhibitors p-bromophenacyl bromide (BPB) and arachidonyl trifluoromethyl ketone (<e1>AACOCF3</e1>) on interleukin-2 (IL-2) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of <e2>PLA2</e2> inhibitors p-bromophenacyl bromide (<e1>BPB</e1>) and arachidonyl trifluoromethyl ketone (AACOCF3) on interleukin-2 (IL-2) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of <e2>PLA2</e2> inhibitors p-bromophenacyl bromide (BPB) and arachidonyl trifluoromethyl ketone (<e1>AACOCF3</e1>) on interleukin-2 (IL-2) expression in murine primary splenocytes.","Downregulator"
"<e2>Phospholipase A2</e2> inhibitors p-bromophenacyl bromide and <e1>arachidonyl trifluoromethyl ketone</e1> suppressed interleukin-2 (IL-2) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of <e2>PLA2</e2> inhibitors <e1>p-bromophenacyl bromide</e1> (BPB) and arachidonyl trifluoromethyl ketone (AACOCF3) on interleukin-2 (IL-2) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of <e2>PLA2</e2> inhibitors p-bromophenacyl bromide (<e1>BPB</e1>) and arachidonyl trifluoromethyl ketone (AACOCF3) on interleukin-2 (IL-2) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of <e2>PLA2</e2> inhibitors p-bromophenacyl bromide (BPB) and <e1>arachidonyl trifluoromethyl ketone</e1> (AACOCF3) on interleukin-2 (IL-2) expression in murine primary splenocytes.","Downregulator"
"Therefore, the objective of the present study was to investigate the effects of <e2>PLA2</e2> inhibitors p-bromophenacyl bromide (BPB) and arachidonyl trifluoromethyl ketone (<e1>AACOCF3</e1>) on interleukin-2 (IL-2) expression in murine primary splenocytes.","Downregulator"
"The two basic mainstays of gastrointestinal stromal tumours (GIST) treatment are surgery and <e1>imatinib</e1>, a selective <e2>tyrosine kinase</e2> inhibitor that allows achieving a stable or responding disease in about 80% of patients with unresectable/metastatic GIST.","Downregulator"
"<e1>Thiazolidinediones</e1> (TZDs) are <e2>insulin</e2> sensitizers used for treatment of diabetes.","Regulator"
"<e1>TZD</e1>s also inhibited <e2>alkaline phosphatase</e2> activity (58-75%, p<0.046) and osteocalcin production (52-75%, p<0.031).","Regulator"
"<e1>TZD</e1>s also inhibited alkaline phosphatase activity (58-75%, p<0.046) and <e2>osteocalcin</e2> production (52-75%, p<0.031).","Regulator"
"Thiazolidinediones (<e1>TZDs</e1>) are <e2>insulin</e2> sensitizers used for treatment of diabetes.","Regulator"
"Thiazolidinediones (<e1>TZD</e1>s) affect osteoblast viability and biomarkers independently of the TZD effects on <e2>aromatase</e2>.","Regulator"
"<e1>TZDs</e1> also inhibited <e2>alkaline phosphatase</e2> activity (58-75%, p<0.046) and osteocalcin production (52-75%, p<0.031).","Downregulator"
"<e1>TZDs</e1> also inhibited alkaline phosphatase activity (58-75%, p<0.046) and <e2>osteocalcin</e2> production (52-75%, p<0.031).","Downregulator"
"Thiazolidinediones (<e1>TZD</e1>s) affect osteoblast viability and biomarkers independently of the TZD effects on <e2>aromatase</e2>.","Downregulator"
"Thiazolidinediones (<e1>TZDs</e1>) affect osteoblast viability and biomarkers independently of the TZD effects on <e2>aromatase</e2>.","Downregulator"
"Thiazolidinediones (<e1>TZD</e1>s) affect osteoblast viability and biomarkers independently of the TZD effects on <e2>aromatase</e2>.","Downregulator"
"We have previously reported that TZDs reduce <e1>estrogen</e1> synthesis by inhibiting <e2>aromatase</e2> activity in human granulosa cells (HGC).","Substrate"
